ReportDate,Region,Commodity,ProjEstFlag,ratio
June 2011,Australia,Coarse Grain,Proj.,0.1974569932685116
June 2011,Brazil,Coarse Grain,Proj.,0.1055292774425053
June 2011,Canada,Coarse Grain,Proj.,0.13616339607529032
June 2011,China,Coarse Grain,Proj.,0.27272727272727276
June 2011,EU-27,Coarse Grain,Proj.,0.0840798991306656
June 2011,FSU-12,Coarse Grain,Proj.,0.09455498997377758
June 2011,Japan,Coarse Grain,Proj.,0.055240061951471346
June 2011,Major Exporters,Coarse Grain,Proj.,0.15534096328087743
June 2011,Major Importers,Coarse Grain,Proj.,0.10474688534931399
June 2011,Mexico,Coarse Grain,Proj.,0.0803866100895804
June 2011,N. Afr & Mideast,Coarse Grain,Proj.,0.1906243921416067
June 2011,Russia,Coarse Grain,Proj.,0.10068320747932398
June 2011,Saudi Arabia,Coarse Grain,Proj.,0.15903614457831325
June 2011,South Korea,Coarse Grain,Proj.,0.19827586206896555
June 2011,Southeast Asia,Coarse Grain,Proj.,0.08968328629664471
June 2011,Total Foreign,Coarse Grain,Proj.,0.13627559339468817
June 2011,Ukraine,Coarse Grain,Proj.,0.07826439578264395
June 2011,United States,Coarse Grain,Proj.,0.05877013841615611
June 2011,World,Coarse Grain,Proj.,0.11470581267717966
June 2011,Argentina,Corn,Proj.,0.05921568627450981
June 2011,Brazil,Corn,Proj.,0.10581196581196582
June 2011,Canada,Corn,Proj.,0.11307692307692307
June 2011,China,Corn,Proj.,0.28151214128035323
June 2011,Egypt,Corn,Proj.,0.0942788074133763
June 2011,EU-27,Corn,Proj.,0.06134969325153374
June 2011,FSU-12,Corn,Proj.,0.08175842235004108
June 2011,Japan,Corn,Proj.,0.03602484472049689
June 2011,Major Exporters,Corn,Proj.,0.15221932114882508
June 2011,Major Importers,Corn,Proj.,0.07873738559023703
June 2011,Mexico,Corn,Proj.,0.08611111111111111
June 2011,South Africa,Corn,Proj.,0.3375
June 2011,South Korea,Corn,Proj.,0.2
June 2011,Southeast Asia,Corn,Proj.,0.08985234055922085
June 2011,Total Foreign,Corn,Proj.,0.15000397930760048
June 2011,Ukraine,Corn,Proj.,0.07708333333333334
June 2011,United States,Corn,Proj.,0.0524221093587573
June 2011,World,Corn,Proj.,0.11595539619043671
June 2011,Argentina,Soybean Meal,Proj.,0.07138242894056848
June 2011,Brazil,Soybean Meal,Proj.,0.08680555555555557
June 2011,China,Soybean Meal,Proj.,0.0
June 2011,EU-27,Soybean Meal,Proj.,0.008281573498964804
June 2011,India,Soybean Meal,Proj.,0.015427769985974754
June 2011,Major Exporters,Soybean Meal,Proj.,0.07206937799043063
June 2011,Major Importers,Soybean Meal,Proj.,0.007046764894298527
June 2011,Total Foreign,Soybean Meal,Proj.,0.031100594002028303
June 2011,United States,Soybean Meal,Proj.,0.007544006705783739
June 2011,World,Soybean Meal,Proj.,0.027630224418365247
June 2011,Argentina,Soybean Oil,Proj.,0.02490170380078637
June 2011,Brazil,Soybean Oil,Proj.,0.03606102635228849
June 2011,China,Soybean Oil,Proj.,0.013996889580093312
June 2011,EU-27,Soybean Oil,Proj.,0.062111801242236024
June 2011,India,Soybean Oil,Proj.,0.03529411764705882
June 2011,Major Exporters,Soybean Oil,Proj.,0.03599114064230344
June 2011,Major Importers,Soybean Oil,Proj.,0.017487046632124355
June 2011,Pakistan,Soybean Oil,Proj.,0.0
June 2011,Total Foreign,Soybean Oil,Proj.,0.031987295825771325
June 2011,United States,Soybean Oil,Proj.,0.10937499999999999
June 2011,World,Soybean Oil,Proj.,0.044863336475023566
June 2011,Argentina,"Oilseed, Soybean",Proj.,0.4059869036482694
June 2011,Brazil,"Oilseed, Soybean",Proj.,0.234496644295302
June 2011,China,"Oilseed, Soybean",Proj.,0.2020604395604396
June 2011,EU-27,"Oilseed, Soybean",Proj.,0.03257103257103257
June 2011,Japan,"Oilseed, Soybean",Proj.,0.06944444444444445
June 2011,Major Exporters,"Oilseed, Soybean",Proj.,0.2904059040590406
June 2011,Major Importers,"Oilseed, Soybean",Proj.,0.15685096153846154
June 2011,Mexico,"Oilseed, Soybean",Proj.,0.018229166666666668
June 2011,Total Foreign,"Oilseed, Soybean",Proj.,0.20710667351883122
June 2011,United States,"Oilseed, Soybean",Proj.,0.05785123966942149
June 2011,World,"Oilseed, Soybean",Proj.,0.17015692341695215
June 2011,Argentina,Wheat,Proj.,0.17213663764233086
June 2011,Australia,Wheat,Proj.,0.16705882352941176
June 2011,Brazil,Wheat,Proj.,0.09026548672566372
June 2011,Canada,Wheat,Proj.,0.2393822393822394
June 2011,China,Wheat,Proj.,0.576875
June 2011,EU-27,Wheat,Proj.,0.08858181818181818
June 2011,FSU-12,Wheat,Proj.,0.20773176291793313
June 2011,India,Wheat,Proj.,0.16176470588235295
June 2011,Kazakhstan,Wheat,Proj.,0.12266666666666667
June 2011,Major Exporters,Wheat,Proj.,0.12363243879703674
June 2011,Major Importers,Wheat,Proj.,0.3680919725695845
June 2011,N. Africa,Wheat,Proj.,0.2517517517517518
June 2011,Pakistan,Wheat,Proj.,0.1108433734939759
June 2011,Russia,Wheat,Proj.,0.25649606299212596
June 2011,Sel. Mideast,Wheat,Proj.,0.24968789013732834
June 2011,Southeast Asia,Wheat,Proj.,0.206848357791754
June 2011,Total Foreign,Wheat,Proj.,0.22603590688784217
June 2011,Ukraine,Wheat,Proj.,0.1330049261083744
June 2011,United States,Wheat,Proj.,0.30001604363869727
June 2011,World,Wheat,Proj.,0.23183774126173276
July 2011,Argentina,Coarse Grain,Proj.,0.07044830741079598
July 2011,Australia,Coarse Grain,Proj.,0.21784386617100374
July 2011,Brazil,Coarse Grain,Proj.,0.1055292774425053
July 2011,Canada,Coarse Grain,Proj.,0.117816091954023
July 2011,China,Coarse Grain,Proj.,0.2704415693258604
July 2011,EU-27,Coarse Grain,Proj.,0.0866016324905435
July 2011,FSU-12,Coarse Grain,Proj.,0.09626658438753473
July 2011,Japan,Coarse Grain,Proj.,0.055240061951471346
July 2011,Major Exporters,Coarse Grain,Proj.,0.1496606738897488
July 2011,Major Importers,Coarse Grain,Proj.,0.10501103057043806
July 2011,Mexico,Coarse Grain,Proj.,0.07247749881572714
July 2011,N. Afr & Mideast,Coarse Grain,Proj.,0.19033872209391842
July 2011,Russia,Coarse Grain,Proj.,0.09503695881731786
July 2011,Saudi Arabia,Coarse Grain,Proj.,0.15903614457831325
July 2011,South Korea,Coarse Grain,Proj.,0.19827586206896555
July 2011,Southeast Asia,Coarse Grain,Proj.,0.08968328629664471
July 2011,Total Foreign,Coarse Grain,Proj.,0.13582483791394703
July 2011,Ukraine,Coarse Grain,Proj.,0.08021612635078969
July 2011,United States,Coarse Grain,Proj.,0.06925246432660356
July 2011,World,Coarse Grain,Proj.,0.11710835053245335
July 2011,Argentina,Corn,Proj.,0.05921568627450981
July 2011,Brazil,Corn,Proj.,0.10581196581196582
July 2011,Canada,Corn,Proj.,0.08425196850393701
July 2011,China,Corn,Proj.,0.2792008757525999
July 2011,Egypt,Corn,Proj.,0.0942788074133763
July 2011,EU-27,Corn,Proj.,0.06134969325153374
July 2011,FSU-12,Corn,Proj.,0.08394758394758393
July 2011,Japan,Corn,Proj.,0.03602484472049689
July 2011,Major Exporters,Corn,Proj.,0.15221932114882508
July 2011,Major Importers,Corn,Proj.,0.07711296579287644
July 2011,Mexico,Corn,Proj.,0.07732919254658385
July 2011,South Africa,Corn,Proj.,0.3375
July 2011,South Korea,Corn,Proj.,0.2
July 2011,Southeast Asia,Corn,Proj.,0.08985234055922085
July 2011,Total Foreign,Corn,Proj.,0.148613449382167
July 2011,Ukraine,Corn,Proj.,0.07449664429530202
July 2011,United States,Corn,Proj.,0.06441923536788079
July 2011,World,Corn,Proj.,0.11892692256280012
July 2011,Argentina,Soybean Meal,Proj.,0.06847545219638244
July 2011,Brazil,Soybean Meal,Proj.,0.07916666666666666
July 2011,China,Soybean Meal,Proj.,0.0
July 2011,EU-27,Soybean Meal,Proj.,0.010382675763868287
July 2011,India,Soybean Meal,Proj.,0.015427769985974754
July 2011,Major Exporters,Soybean Meal,Proj.,0.06743421052631579
July 2011,Major Importers,Soybean Meal,Proj.,0.00796726959517657
July 2011,Total Foreign,Soybean Meal,Proj.,0.03067009060516498
July 2011,United States,Soybean Meal,Proj.,0.007544006705783739
July 2011,World,Soybean Meal,Proj.,0.027252456850276652
July 2011,Argentina,Soybean Oil,Proj.,0.028833551769331587
July 2011,Brazil,Soybean Oil,Proj.,0.03641456582633053
July 2011,China,Soybean Oil,Proj.,0.018414731785428344
July 2011,EU-27,Soybean Oil,Proj.,0.06269592476489029
July 2011,India,Soybean Oil,Proj.,0.03529411764705882
July 2011,Major Exporters,Soybean Oil,Proj.,0.03788300835654596
July 2011,Major Importers,Soybean Oil,Proj.,0.021220159151193636
July 2011,Pakistan,Soybean Oil,Proj.,0.0
July 2011,Total Foreign,Soybean Oil,Proj.,0.03388278388278388
July 2011,United States,Soybean Oil,Proj.,0.11160714285714285
July 2011,World,Soybean Oil,Proj.,0.04712141364240927
July 2011,Argentina,"Oilseed, Soybean",Proj.,0.4324834749763928
July 2011,Brazil,"Oilseed, Soybean",Proj.,0.24644295302013422
July 2011,China,"Oilseed, Soybean",Proj.,0.182336578581363
July 2011,EU-27,"Oilseed, Soybean",Proj.,0.03257103257103257
July 2011,Japan,"Oilseed, Soybean",Proj.,0.06963788300835655
July 2011,Major Exporters,"Oilseed, Soybean",Proj.,0.30703703703703705
July 2011,Major Importers,"Oilseed, Soybean",Proj.,0.1429436705027256
July 2011,Mexico,"Oilseed, Soybean",Proj.,0.018229166666666668
July 2011,Total Foreign,"Oilseed, Soybean",Proj.,0.21072994583440804
July 2011,United States,"Oilseed, Soybean",Proj.,0.05380459252588924
July 2011,World,"Oilseed, Soybean",Proj.,0.17202898148405188
July 2011,Argentina,Wheat,Proj.,0.17213663764233086
July 2011,Australia,Wheat,Proj.,0.1704
July 2011,Brazil,Wheat,Proj.,0.09026548672566372
July 2011,Canada,Wheat,Proj.,0.20600858369098712
July 2011,China,Wheat,Proj.,0.576875
July 2011,EU-27,Wheat,Proj.,0.08848920863309354
July 2011,FSU-12,Wheat,Proj.,0.18670148279399423
July 2011,India,Wheat,Proj.,0.16176470588235295
July 2011,Kazakhstan,Wheat,Proj.,0.12266666666666667
July 2011,Major Exporters,Wheat,Proj.,0.11828116501013698
July 2011,Major Importers,Wheat,Proj.,0.3731974542818014
July 2011,N. Africa,Wheat,Proj.,0.2675951255906491
July 2011,Pakistan,Wheat,Proj.,0.1108433734939759
July 2011,Russia,Wheat,Proj.,0.20803738317757012
July 2011,Sel. Mideast,Wheat,Proj.,0.26966292134831465
July 2011,Southeast Asia,Wheat,Proj.,0.2053072625698324
July 2011,Total Foreign,Wheat,Proj.,0.2230415498897989
July 2011,Ukraine,Wheat,Proj.,0.13989637305699482
July 2011,United States,Wheat,Proj.,0.2798221404477154
July 2011,World,Wheat,Proj.,0.22766919924022794
August 2011,Argentina,Coarse Grain,Proj.,0.06658809664113141
August 2011,Australia,Coarse Grain,Proj.,0.21784386617100374
August 2011,Brazil,Coarse Grain,Proj.,0.1381503832979938
August 2011,Canada,Coarse Grain,Proj.,0.11672185430463576
August 2011,China,Coarse Grain,Proj.,0.27042017686149333
August 2011,EU-27,Coarse Grain,Proj.,0.08737603859555079
August 2011,FSU-12,Coarse Grain,Proj.,0.09619418639496555
August 2011,Japan,Coarse Grain,Proj.,0.055240061951471346
August 2011,Major Exporters,Coarse Grain,Proj.,0.14092300447374617
August 2011,Major Importers,Coarse Grain,Proj.,0.10726840855106888
August 2011,Mexico,Coarse Grain,Proj.,0.06868782567503552
August 2011,N. Afr & Mideast,Coarse Grain,Proj.,0.19337979094076657
August 2011,Russia,Coarse Grain,Proj.,0.09612023767913318
August 2011,Saudi Arabia,Coarse Grain,Proj.,0.17802197802197803
August 2011,South Korea,Coarse Grain,Proj.,0.21128608923884515
August 2011,Southeast Asia,Coarse Grain,Proj.,0.10003145643284052
August 2011,Total Foreign,Coarse Grain,Proj.,0.13799306600379407
August 2011,Ukraine,Coarse Grain,Proj.,0.07879490150637311
August 2011,United States,Coarse Grain,Proj.,0.059296713399218576
August 2011,World,Coarse Grain,Proj.,0.11634395005137123
August 2011,Argentina,Corn,Proj.,0.04636015325670498
August 2011,Brazil,Corn,Proj.,0.13999999999999999
August 2011,Canada,Corn,Proj.,0.08560000000000001
August 2011,China,Corn,Proj.,0.2792008757525999
August 2011,Egypt,Corn,Proj.,0.09661436829066887
August 2011,EU-27,Corn,Proj.,0.08661417322834646
August 2011,FSU-12,Corn,Proj.,0.08064516129032256
August 2011,Japan,Corn,Proj.,0.03602484472049689
August 2011,Major Exporters,Corn,Proj.,0.12930591259640103
August 2011,Major Importers,Corn,Proj.,0.08857586248060165
August 2011,Mexico,Corn,Proj.,0.07422360248447205
August 2011,South Africa,Corn,Proj.,0.29843749999999997
August 2011,South Korea,Corn,Proj.,0.2136986301369863
August 2011,Southeast Asia,Corn,Proj.,0.10022061140876143
August 2011,Total Foreign,Corn,Proj.,0.15360101975780752
August 2011,Ukraine,Corn,Proj.,0.06981132075471698
August 2011,United States,Corn,Proj.,0.05423596984563839
August 2011,World,Corn,Proj.,0.11906890672433151
August 2011,Argentina,Soybean Meal,Proj.,0.07751937984496124
August 2011,Brazil,Soybean Meal,Proj.,0.08159722222222224
August 2011,China,Soybean Meal,Proj.,0.0
August 2011,EU-27,Soybean Meal,Proj.,0.010422870756402618
August 2011,India,Soybean Meal,Proj.,0.015427769985974754
August 2011,Major Exporters,Soybean Meal,Proj.,0.07266746411483255
August 2011,Major Importers,Soybean Meal,Proj.,0.00797843665768194
August 2011,Total Foreign,Soybean Meal,Proj.,0.032325389506382564
August 2011,United States,Soybean Meal,Proj.,0.007620660457239628
August 2011,World,Soybean Meal,Proj.,0.028700405864325356
August 2011,Argentina,Soybean Oil,Proj.,0.026315789473684213
August 2011,Brazil,Soybean Oil,Proj.,0.0392156862745098
August 2011,China,Soybean Oil,Proj.,0.018563357546408397
August 2011,EU-27,Soybean Oil,Proj.,0.0732484076433121
August 2011,India,Soybean Oil,Proj.,0.03529411764705882
August 2011,Major Exporters,Soybean Oil,Proj.,0.039731393396754335
August 2011,Major Importers,Soybean Oil,Proj.,0.02136181575433912
August 2011,Pakistan,Soybean Oil,Proj.,0.0
August 2011,Total Foreign,Soybean Oil,Proj.,0.03607536764705883
August 2011,United States,Soybean Oil,Proj.,0.09955257270693513
August 2011,World,Soybean Oil,Proj.,0.04708349218452155
August 2011,Argentina,"Oilseed, Soybean",Proj.,0.4190832553788587
August 2011,Brazil,"Oilseed, Soybean",Proj.,0.242987012987013
August 2011,China,"Oilseed, Soybean",Proj.,0.17841225626740947
August 2011,EU-27,"Oilseed, Soybean",Proj.,0.03398409255242227
August 2011,Japan,"Oilseed, Soybean",Proj.,0.06963788300835655
August 2011,Major Exporters,"Oilseed, Soybean",Proj.,0.29927536231884055
August 2011,Major Importers,"Oilseed, Soybean",Proj.,0.1409109394062627
August 2011,Mexico,"Oilseed, Soybean",Proj.,0.018229166666666668
August 2011,Total Foreign,"Oilseed, Soybean",Proj.,0.2065914056809905
August 2011,United States,"Oilseed, Soybean",Proj.,0.04928754963793506
August 2011,World,"Oilseed, Soybean",Proj.,0.16920685155881293
August 2011,Argentina,Wheat,Proj.,0.11690245718540582
August 2011,Australia,Wheat,Proj.,0.1704
August 2011,Brazil,Wheat,Proj.,0.09026548672566372
August 2011,Canada,Wheat,Proj.,0.21132897603485837
August 2011,China,Wheat,Proj.,0.5760176991150443
August 2011,EU-27,Wheat,Proj.,0.07950530035335689
August 2011,FSU-12,Wheat,Proj.,0.20610145441645975
August 2011,India,Wheat,Proj.,0.19024676850763808
August 2011,Kazakhstan,Wheat,Proj.,0.18933333333333333
August 2011,Major Exporters,Wheat,Proj.,0.10809345425867507
August 2011,Major Importers,Wheat,Proj.,0.37951614195305616
August 2011,N. Africa,Wheat,Proj.,0.28271085827355924
August 2011,Pakistan,Wheat,Proj.,0.13155737704918033
August 2011,Russia,Wheat,Proj.,0.21727748691099477
August 2011,Sel. Mideast,Wheat,Proj.,0.2571339950372208
August 2011,Southeast Asia,Wheat,Proj.,0.25578231292517
August 2011,Total Foreign,Wheat,Proj.,0.22996670665462537
August 2011,Ukraine,Wheat,Proj.,0.16666666666666666
August 2011,United States,Wheat,Proj.,0.2834963514982146
August 2011,World,Wheat,Proj.,0.2342457428468665
September 2011,Argentina,Coarse Grain,Proj.,0.07899255867200916
September 2011,Australia,Coarse Grain,Proj.,0.21784386617100374
September 2011,Brazil,Coarse Grain,Proj.,0.17753909335018167
September 2011,Canada,Coarse Grain,Proj.,0.14193270060396895
September 2011,China,Coarse Grain,Proj.,0.26937365914918104
September 2011,EU-27,Coarse Grain,Proj.,0.0920929611326299
September 2011,FSU-12,Coarse Grain,Proj.,0.0900887997708393
September 2011,Japan,Coarse Grain,Proj.,0.055240061951471346
September 2011,Major Exporters,Coarse Grain,Proj.,0.15230696798493407
September 2011,Major Importers,Coarse Grain,Proj.,0.10696493733142946
September 2011,Mexico,Coarse Grain,Proj.,0.06868782567503552
September 2011,N. Afr & Mideast,Coarse Grain,Proj.,0.17938473831402318
September 2011,Russia,Coarse Grain,Proj.,0.07362377575143533
September 2011,Saudi Arabia,Coarse Grain,Proj.,0.18958333333333335
September 2011,South Korea,Coarse Grain,Proj.,0.21128608923884515
September 2011,Southeast Asia,Coarse Grain,Proj.,0.09657124882038376
September 2011,Total Foreign,Coarse Grain,Proj.,0.14121752701340645
September 2011,Ukraine,Coarse Grain,Proj.,0.08798283261802575
September 2011,United States,Coarse Grain,Proj.,0.05817945075757577
September 2011,World,Coarse Grain,Proj.,0.11895922576550848
September 2011,Argentina,Corn,Proj.,0.06309963099630995
September 2011,Brazil,Corn,Proj.,0.18165289256198347
September 2011,Canada,Corn,Proj.,0.09304347826086957
September 2011,China,Corn,Proj.,0.27810618500273676
September 2011,Egypt,Corn,Proj.,0.0643611911623439
September 2011,EU-27,Corn,Proj.,0.09296875
September 2011,FSU-12,Corn,Proj.,0.09472511144130756
September 2011,Japan,Corn,Proj.,0.03602484472049689
September 2011,Major Exporters,Corn,Proj.,0.1385964912280702
September 2011,Major Importers,Corn,Proj.,0.08831309366358062
September 2011,Mexico,Corn,Proj.,0.07422360248447205
September 2011,South Africa,Corn,Proj.,0.29843749999999997
September 2011,South Korea,Corn,Proj.,0.2136986301369863
September 2011,Southeast Asia,Corn,Proj.,0.09675386069965332
September 2011,Total Foreign,Corn,Proj.,0.15907973806465933
September 2011,Ukraine,Corn,Proj.,0.09252873563218392
September 2011,United States,Corn,Proj.,0.052634826607429346
September 2011,World,Corn,Proj.,0.12294721407624633
September 2011,Argentina,Soybean Meal,Proj.,0.07751937984496124
September 2011,Brazil,Soybean Meal,Proj.,0.09187279151943464
September 2011,China,Soybean Meal,Proj.,0.0
September 2011,EU-27,Soybean Meal,Proj.,0.010422870756402618
September 2011,India,Soybean Meal,Proj.,0.013140604467805518
September 2011,Major Exporters,Soybean Meal,Proj.,0.07611784058621204
September 2011,Major Importers,Soybean Meal,Proj.,0.00797843665768194
September 2011,Total Foreign,Soybean Meal,Proj.,0.0334433550140763
September 2011,United States,Soybean Meal,Proj.,0.007620660457239628
September 2011,World,Soybean Meal,Proj.,0.02969681908548708
September 2011,Argentina,Soybean Oil,Proj.,0.022368421052631583
September 2011,Brazil,Soybean Oil,Proj.,0.028328611898016998
September 2011,China,Soybean Oil,Proj.,0.020984665052461667
September 2011,EU-27,Soybean Oil,Proj.,0.0732484076433121
September 2011,India,Soybean Oil,Proj.,0.04074074074074074
September 2011,Major Exporters,Soybean Oil,Proj.,0.03372681281618887
September 2011,Major Importers,Soybean Oil,Proj.,0.024454725710508923
September 2011,Pakistan,Soybean Oil,Proj.,0.0
September 2011,Total Foreign,Soybean Oil,Proj.,0.03464097270016059
September 2011,United States,Soybean Oil,Proj.,0.10935738444193911
September 2011,World,Soybean Oil,Proj.,0.04747378455672069
September 2011,Argentina,"Oilseed, Soybean",Proj.,0.42469597754911126
September 2011,Brazil,"Oilseed, Soybean",Proj.,0.25346949463210267
September 2011,China,"Oilseed, Soybean",Proj.,0.1798050139275766
September 2011,EU-27,"Oilseed, Soybean",Proj.,0.033261026753434564
September 2011,Japan,"Oilseed, Soybean",Proj.,0.06963788300835655
