ReportDate,Region,Commodity,ProjEstFlag,total_supply
May 2011,EU-27,Corn,Est.,60.51
May 2011,FSU-12,Corn,Est.,19.919999999999998
May 2011,Japan,Corn,Est.,0.68
May 2011,Major Exporters,Corn,Est.,39.730000000000004
May 2011,Major Importers,Corn,Est.,119.94
May 2011,Mexico,Corn,Est.,22.89
May 2011,South Africa,Corn,Est.,17.13
May 2011,South Korea,Corn,Est.,1.6900000000000002
May 2011,Southeast Asia,Corn,Est.,25.650000000000002
May 2011,Total Foreign,Corn,Est.,601.23
May 2011,Ukraine,Corn,Est.,12.59
May 2011,United States,Corn,Est.,359.55
May 2011,World,Corn,Est.,960.78
May 2011,Afr. Fr. Zone,Cotton,Est.,2.81
May 2011,Australia,Cotton,Est.,5.15
May 2011,Bangladesh,Cotton,Est.,0.8
May 2011,Brazil,Cotton,Est.,13.65
May 2011,Central Asia,Cotton,Est.,8.88
May 2011,China,Cotton,Est.,45.75
May 2011,EU-27,Cotton,Est.,1.58
May 2011,India,Cotton,Est.,30.4
May 2011,Indonesia,Cotton,Est.,0.49
May 2011,Major Exporters,Cotton,Est.,66.5
May 2011,Major Importers,Cotton,Est.,67.13
May 2011,Mexico,Cotton,Est.,1.26
May 2011,Pakistan,Cotton,Est.,11.78
May 2011,S. Hemis,Cotton,Est.,22.669999999999998
May 2011,Thailand,Cotton,Est.,0.29
May 2011,Total Foreign,Cotton,Est.,137.82999999999998
May 2011,Turkey,Cotton,Est.,4.03
May 2011,United States,Cotton,Est.,21.05
May 2011,Vietnam,Cotton,Est.,0.39
May 2011,World,Cotton,Est.,158.88
May 2011,Brazil,Rice,Est.,9.899999999999999
May 2011,Burma,Rice,Est.,11.05
May 2011,C. Amer & Carib,Rice,Est.,2.07
May 2011,China,Rice,Est.,179.83
May 2011,Egypt,Rice,Est.,3.6
May 2011,EU-27,Rice,Est.,2.99
May 2011,India,Rice,Est.,115.0
May 2011,Indonesia,Rice,Est.,43.48
May 2011,Japan,Rice,Est.,10.41
May 2011,Major Exporters,Rice,Est.,173.88
May 2011,Major Importers,Rice,Est.,76.28
May 2011,Mexico,Rice,Est.,0.32
May 2011,Nigeria,Rice,Est.,3.1399999999999997
May 2011,Pakistan,Rice,Est.,5.800000000000001
May 2011,Philippines,Rice,Est.,13.7
May 2011,Sel. Mideast,Rice,Est.,2.62
May 2011,South Korea,Rice,Est.,5.75
May 2011,Thailand,Rice,Est.,26.36
May 2011,Total Foreign,Rice,Est.,536.7
May 2011,United States,Rice,Est.,8.73
May 2011,Vietnam,Rice,Est.,26.72
May 2011,World,Rice,Est.,545.4399999999999
May 2011,Argentina,Soybean Meal,Est.,31.790000000000003
May 2011,Brazil,Soybean Meal,Est.,29.770000000000003
May 2011,China,Soybean Meal,Est.,44.43
May 2011,EU-27,Soybean Meal,Est.,10.840000000000002
May 2011,India,Soybean Meal,Est.,7.31
May 2011,Major Exporters,Soybean Meal,Est.,68.86
May 2011,Major Importers,Soybean Meal,Est.,57.32
May 2011,Total Foreign,Soybean Meal,Est.,146.8
May 2011,United States,Soybean Meal,Est.,36.18
May 2011,World,Soybean Meal,Est.,182.98000000000002
May 2011,Argentina,Soybean Oil,Est.,7.489999999999999
May 2011,Brazil,Soybean Oil,Est.,7.159999999999999
May 2011,China,Soybean Oil,Est.,10.25
May 2011,EU-27,Soybean Oil,Est.,2.76
May 2011,India,Soybean Oil,Est.,1.87
May 2011,Major Exporters,Soybean Oil,Est.,17.41
May 2011,Major Importers,Soybean Oil,Est.,12.120000000000001
May 2011,Pakistan,Soybean Oil,Est.,0.0
May 2011,Total Foreign,Soybean Oil,Est.,34.95
May 2011,United States,Soybean Oil,Est.,10.16
May 2011,World,Soybean Oil,Est.,45.11000000000001
May 2011,Argentina,"Oilseed, Soybean",Est.,71.78
May 2011,Brazil,"Oilseed, Soybean",Est.,89.0
May 2011,China,"Oilseed, Soybean",Est.,28.46
May 2011,EU-27,"Oilseed, Soybean",Est.,1.36
May 2011,Japan,"Oilseed, Soybean",Est.,0.44
May 2011,Major Exporters,"Oilseed, Soybean",Est.,168.99
May 2011,Major Importers,"Oilseed, Soybean",Est.,31.45
May 2011,Mexico,"Oilseed, Soybean",Est.,0.16
May 2011,Total Foreign,"Oilseed, Soybean",Est.,226.47000000000003
May 2011,United States,"Oilseed, Soybean",Est.,94.72
May 2011,World,"Oilseed, Soybean",Est.,321.19000000000005
May 2011,Argentina,Wheat,Est.,16.36
May 2011,Australia,Wheat,Est.,30.08
May 2011,Brazil,Wheat,Est.,7.42
May 2011,Canada,Wheat,Est.,31.0
May 2011,China,Wheat,Est.,169.43
May 2011,EU-27,Wheat,Est.,151.7
May 2011,FSU-12,Wheat,Est.,104.34
May 2011,India,Wheat,Est.,96.92
May 2011,Kazakhstan,Wheat,Est.,13.389999999999999
May 2011,Major Exporters,Wheat,Est.,229.15
May 2011,Major Importers,Wheat,Est.,270.01
May 2011,N. Africa,Wheat,Est.,27.38
May 2011,Pakistan,Wheat,Est.,27.459999999999997
May 2011,Russia,Wheat,Est.,53.629999999999995
May 2011,Sel. Mideast,Wheat,Est.,29.369999999999997
May 2011,Southeast Asia,Wheat,Est.,2.92
May 2011,Total Foreign,Wheat,Est.,757.65
May 2011,Ukraine,Wheat,Est.,19.2
May 2011,United States,Wheat,Est.,86.65
May 2011,World,Wheat,Est.,844.31
June 2011,Argentina,Coarse Grain,Est.,29.66
June 2011,Australia,Coarse Grain,Est.,16.48
June 2011,Brazil,Coarse Grain,Est.,67.72
June 2011,Canada,Coarse Grain,Est.,27.72
June 2011,China,Coarse Grain,Est.,231.53
June 2011,EU-27,Coarse Grain,Est.,165.45999999999998
June 2011,FSU-12,Coarse Grain,Est.,54.809999999999995
June 2011,Japan,Coarse Grain,Est.,1.48
June 2011,Major Exporters,Coarse Grain,Est.,91.67999999999999
June 2011,Major Importers,Coarse Grain,Est.,269.9
June 2011,Mexico,Coarse Grain,Est.,30.82
June 2011,N. Afr & Mideast,Coarse Grain,Est.,40.75
June 2011,Russia,Coarse Grain,Est.,19.490000000000002
June 2011,Saudi Arabia,Coarse Grain,Est.,2.8800000000000003
June 2011,South Korea,Coarse Grain,Est.,1.99
June 2011,Southeast Asia,Coarse Grain,Est.,25.970000000000002
June 2011,Total Foreign,Coarse Grain,Est.,905.9200000000001
June 2011,Ukraine,Coarse Grain,Est.,23.650000000000002
June 2011,United States,Coarse Grain,Est.,378.36
June 2011,World,Coarse Grain,Est.,1284.28
June 2011,Argentina,Corn,Est.,22.59
June 2011,Brazil,Corn,Est.,64.99
June 2011,Canada,Corn,Est.,13.47
June 2011,China,Corn,Est.,224.31
June 2011,Egypt,Corn,Est.,7.99
June 2011,EU-27,Corn,Est.,60.51
June 2011,FSU-12,Corn,Est.,19.919999999999998
June 2011,Japan,Corn,Est.,0.68
June 2011,Major Exporters,Corn,Est.,39.76
June 2011,Major Importers,Corn,Est.,120.2
June 2011,Mexico,Corn,Est.,22.89
June 2011,South Africa,Corn,Est.,17.17
June 2011,South Korea,Corn,Est.,1.6800000000000002
June 2011,Southeast Asia,Corn,Est.,25.92
June 2011,Total Foreign,Corn,Est.,604.53
June 2011,Ukraine,Corn,Est.,12.59
June 2011,United States,Corn,Est.,359.55
June 2011,World,Corn,Est.,964.0699999999999
June 2011,Afr. Fr. Zone,Cotton,Est.,2.81
June 2011,Australia,Cotton,Est.,5.15
June 2011,Bangladesh,Cotton,Est.,0.8
June 2011,Brazil,Cotton,Est.,13.65
June 2011,Central Asia,Cotton,Est.,8.459999999999999
June 2011,China,Cotton,Est.,45.75
June 2011,EU-27,Cotton,Est.,1.58
June 2011,India,Cotton,Est.,30.4
June 2011,Indonesia,Cotton,Est.,0.49
June 2011,Major Exporters,Cotton,Est.,66.02
June 2011,Major Importers,Cotton,Est.,67.25999999999999
June 2011,Mexico,Cotton,Est.,1.29
June 2011,Pakistan,Cotton,Est.,11.88
June 2011,S. Hemis,Cotton,Est.,22.59
June 2011,Thailand,Cotton,Est.,0.29
June 2011,Total Foreign,Cotton,Est.,137.51
June 2011,Turkey,Cotton,Est.,4.03
June 2011,United States,Cotton,Est.,21.05
June 2011,Vietnam,Cotton,Est.,0.39
June 2011,World,Cotton,Est.,158.57
June 2011,Brazil,Rice,Est.,9.899999999999999
June 2011,Burma,Rice,Est.,11.05
June 2011,C. Amer & Carib,Rice,Est.,1.9900000000000002
June 2011,China,Rice,Est.,177.53
June 2011,Egypt,Rice,Est.,3.6
June 2011,EU-27,Rice,Est.,2.99
June 2011,India,Rice,Est.,115.0
June 2011,Indonesia,Rice,Est.,43.48
June 2011,Japan,Rice,Est.,10.41
June 2011,Major Exporters,Rice,Est.,174.16000000000003
June 2011,Major Importers,Rice,Est.,76.48
June 2011,Mexico,Rice,Est.,0.32
June 2011,Nigeria,Rice,Est.,3.1399999999999997
June 2011,Pakistan,Rice,Est.,5.800000000000001
June 2011,Philippines,Rice,Est.,13.9
June 2011,Sel. Mideast,Rice,Est.,2.62
June 2011,South Korea,Rice,Est.,5.75
June 2011,Thailand,Rice,Est.,26.36
June 2011,Total Foreign,Rice,Est.,535.15
June 2011,United States,Rice,Est.,8.73
June 2011,Vietnam,Rice,Est.,27.0
June 2011,World,Rice,Est.,543.88
June 2011,Argentina,Soybean Meal,Est.,32.31
June 2011,Brazil,Soybean Meal,Est.,29.98
June 2011,China,Soybean Meal,Est.,44.43
June 2011,EU-27,Soybean Meal,Est.,10.840000000000002
June 2011,India,Soybean Meal,Est.,7.71
June 2011,Major Exporters,Soybean Meal,Est.,69.99
June 2011,Major Importers,Soybean Meal,Est.,57.32
June 2011,Total Foreign,Soybean Meal,Est.,147.99
June 2011,United States,Soybean Meal,Est.,36.27
June 2011,World,Soybean Meal,Est.,184.26
June 2011,Argentina,Soybean Oil,Est.,7.64
June 2011,Brazil,Soybean Oil,Est.,7.22
June 2011,China,Soybean Oil,Est.,10.25
June 2011,EU-27,Soybean Oil,Est.,2.76
June 2011,India,Soybean Oil,Est.,1.97
June 2011,Major Exporters,Soybean Oil,Est.,17.619999999999997
June 2011,Major Importers,Soybean Oil,Est.,12.22
June 2011,Pakistan,Soybean Oil,Est.,0.0
June 2011,Total Foreign,Soybean Oil,Est.,35.25
June 2011,United States,Soybean Oil,Est.,10.18
June 2011,World,Soybean Oil,Est.,45.43
June 2011,Argentina,"Oilseed, Soybean",Est.,71.78
June 2011,Brazil,"Oilseed, Soybean",Est.,90.34
June 2011,China,"Oilseed, Soybean",Est.,28.46
June 2011,EU-27,"Oilseed, Soybean",Est.,1.36
June 2011,Japan,"Oilseed, Soybean",Est.,0.44
June 2011,Major Exporters,"Oilseed, Soybean",Est.,170.32999999999998
June 2011,Major Importers,"Oilseed, Soybean",Est.,31.45
June 2011,Mexico,"Oilseed, Soybean",Est.,0.16
June 2011,Total Foreign,"Oilseed, Soybean",Est.,228.07999999999998
June 2011,United States,"Oilseed, Soybean",Est.,94.72
June 2011,World,"Oilseed, Soybean",Est.,322.8
June 2011,Argentina,Wheat,Est.,16.36
June 2011,Australia,Wheat,Est.,30.08
June 2011,Brazil,Wheat,Est.,7.42
June 2011,Canada,Wheat,Est.,31.0
June 2011,China,Wheat,Est.,169.61
June 2011,EU-27,Wheat,Est.,151.67
June 2011,FSU-12,Wheat,Est.,106.39
June 2011,India,Wheat,Est.,96.92
June 2011,Kazakhstan,Wheat,Est.,13.389999999999999
June 2011,Major Exporters,Wheat,Est.,229.12
June 2011,Major Importers,Wheat,Est.,270.19
June 2011,N. Africa,Wheat,Est.,27.38
June 2011,Pakistan,Wheat,Est.,27.459999999999997
June 2011,Russia,Wheat,Est.,55.629999999999995
June 2011,Sel. Mideast,Wheat,Est.,29.369999999999997
June 2011,Southeast Asia,Wheat,Est.,2.92
June 2011,Total Foreign,Wheat,Est.,759.85
June 2011,Ukraine,Wheat,Est.,19.2
June 2011,United States,Wheat,Est.,86.65
June 2011,World,Wheat,Est.,846.5
July 2011,Argentina,Coarse Grain,Est.,30.69
July 2011,Australia,Coarse Grain,Est.,16.48
July 2011,Brazil,Coarse Grain,Est.,67.72
July 2011,Canada,Coarse Grain,Est.,27.72
July 2011,China,Coarse Grain,Est.,231.53
July 2011,EU-27,Coarse Grain,Est.,165.45999999999998
July 2011,FSU-12,Coarse Grain,Est.,54.809999999999995
July 2011,Japan,Coarse Grain,Est.,1.48
July 2011,Major Exporters,Coarse Grain,Est.,92.71000000000001
July 2011,Major Importers,Coarse Grain,Est.,269.49
July 2011,Mexico,Coarse Grain,Est.,30.37
July 2011,N. Afr & Mideast,Coarse Grain,Est.,40.8
July 2011,Russia,Coarse Grain,Est.,19.490000000000002
July 2011,Saudi Arabia,Coarse Grain,Est.,2.8800000000000003
July 2011,South Korea,Coarse Grain,Est.,1.99
July 2011,Southeast Asia,Coarse Grain,Est.,25.970000000000002
July 2011,Total Foreign,Coarse Grain,Est.,906.69
July 2011,Ukraine,Coarse Grain,Est.,23.650000000000002
July 2011,United States,Coarse Grain,Est.,378.36
July 2011,World,Coarse Grain,Est.,1285.0500000000002
July 2011,Argentina,Corn,Est.,22.59
July 2011,Brazil,Corn,Est.,64.99
July 2011,Canada,Corn,Est.,13.47
July 2011,China,Corn,Est.,224.31
July 2011,Egypt,Corn,Est.,7.99
July 2011,EU-27,Corn,Est.,60.51
July 2011,FSU-12,Corn,Est.,19.919999999999998
July 2011,Japan,Corn,Est.,0.68
July 2011,Major Exporters,Corn,Est.,39.76
July 2011,Major Importers,Corn,Est.,119.6
July 2011,Mexico,Corn,Est.,22.29
July 2011,South Africa,Corn,Est.,17.17
July 2011,South Korea,Corn,Est.,1.6800000000000002
July 2011,Southeast Asia,Corn,Est.,25.92
July 2011,Total Foreign,Corn,Est.,604.11
July 2011,Ukraine,Corn,Est.,12.59
July 2011,United States,Corn,Est.,359.55
July 2011,World,Corn,Est.,963.65
July 2011,Afr. Fr. Zone,Cotton,Est.,2.81
July 2011,Australia,Cotton,Est.,4.95
July 2011,Bangladesh,Cotton,Est.,0.8
July 2011,Brazil,Cotton,Est.,13.65
July 2011,Central Asia,Cotton,Est.,8.459999999999999
July 2011,China,Cotton,Est.,45.75
July 2011,EU-27,Cotton,Est.,1.58
July 2011,India,Cotton,Est.,30.9
July 2011,Indonesia,Cotton,Est.,0.49
July 2011,Major Exporters,Cotton,Est.,66.32
July 2011,Major Importers,Cotton,Est.,67.25999999999999
July 2011,Mexico,Cotton,Est.,1.29
July 2011,Pakistan,Cotton,Est.,11.88
July 2011,S. Hemis,Cotton,Est.,22.39
July 2011,Thailand,Cotton,Est.,0.29
July 2011,Total Foreign,Cotton,Est.,137.78
July 2011,Turkey,Cotton,Est.,4.03
July 2011,United States,Cotton,Est.,21.05
July 2011,Vietnam,Cotton,Est.,0.39
July 2011,World,Cotton,Est.,158.84
July 2011,Brazil,Rice,Est.,9.799999999999999
July 2011,Burma,Rice,Est.,11.05
July 2011,C. Amer & Carib,Rice,Est.,2.0
July 2011,China,Rice,Est.,177.53
July 2011,Egypt,Rice,Est.,3.6
July 2011,EU-27,Rice,Est.,2.99
July 2011,India,Rice,Est.,115.0
July 2011,Indonesia,Rice,Est.,43.48
July 2011,Japan,Rice,Est.,10.41
July 2011,Major Exporters,Rice,Est.,174.44
July 2011,Major Importers,Rice,Est.,76.38
July 2011,Mexico,Rice,Est.,0.32
July 2011,Nigeria,Rice,Est.,3.1399999999999997
July 2011,Pakistan,Rice,Est.,5.800000000000001
July 2011,Philippines,Rice,Est.,13.9
July 2011,Sel. Mideast,Rice,Est.,2.62
July 2011,South Korea,Rice,Est.,5.75
July 2011,Thailand,Rice,Est.,26.36
July 2011,Total Foreign,Rice,Est.,535.3399999999999
July 2011,United States,Rice,Est.,8.73
July 2011,Vietnam,Rice,Est.,27.27
July 2011,World,Rice,Est.,544.0699999999999
July 2011,Argentina,Soybean Meal,Est.,32.06
July 2011,Brazil,Soybean Meal,Est.,30.06
July 2011,China,Soybean Meal,Est.,43.64
July 2011,EU-27,Soybean Meal,Est.,10.690000000000001
July 2011,India,Soybean Meal,Est.,7.71
July 2011,Major Exporters,Soybean Meal,Est.,69.82
July 2011,Major Importers,Soybean Meal,Est.,56.45
July 2011,Total Foreign,Soybean Meal,Est.,146.79999999999998
July 2011,United States,Soybean Meal,Est.,36.27
July 2011,World,Soybean Meal,Est.,183.07
July 2011,Argentina,Soybean Oil,Est.,7.6
July 2011,Brazil,Soybean Oil,Est.,7.12
July 2011,China,Soybean Oil,Est.,10.07
July 2011,EU-27,Soybean Oil,Est.,2.7199999999999998
July 2011,India,Soybean Oil,Est.,1.97
July 2011,Major Exporters,Soybean Oil,Est.,17.44
July 2011,Major Importers,Soybean Oil,Est.,12.040000000000001
July 2011,Pakistan,Soybean Oil,Est.,0.0
July 2011,Total Foreign,Soybean Oil,Est.,34.85
July 2011,United States,Soybean Oil,Est.,10.21
July 2011,World,Soybean Oil,Est.,45.05
July 2011,Argentina,"Oilseed, Soybean",Est.,71.78
July 2011,Brazil,"Oilseed, Soybean",Est.,90.34
July 2011,China,"Oilseed, Soybean",Est.,28.46
July 2011,EU-27,"Oilseed, Soybean",Est.,1.36
July 2011,Japan,"Oilseed, Soybean",Est.,0.44
July 2011,Major Exporters,"Oilseed, Soybean",Est.,170.53
July 2011,Major Importers,"Oilseed, Soybean",Est.,31.45
July 2011,Mexico,"Oilseed, Soybean",Est.,0.16
July 2011,Total Foreign,"Oilseed, Soybean",Est.,228.32000000000002
July 2011,United States,"Oilseed, Soybean",Est.,94.72
July 2011,World,"Oilseed, Soybean",Est.,323.04
July 2011,Argentina,Wheat,Est.,16.36
July 2011,Australia,Wheat,Est.,30.08
July 2011,Brazil,Wheat,Est.,7.42
July 2011,Canada,Wheat,Est.,31.0
July 2011,China,Wheat,Est.,169.61
July 2011,EU-27,Wheat,Est.,151.67
July 2011,FSU-12,Wheat,Est.,106.28999999999999
July 2011,India,Wheat,Est.,96.92
July 2011,Kazakhstan,Wheat,Est.,13.389999999999999
July 2011,Major Exporters,Wheat,Est.,229.12
July 2011,Major Importers,Wheat,Est.,270.22
July 2011,N. Africa,Wheat,Est.,27.38
July 2011,Pakistan,Wheat,Est.,27.459999999999997
July 2011,Russia,Wheat,Est.,55.129999999999995
July 2011,Sel. Mideast,Wheat,Est.,29.369999999999997
July 2011,Southeast Asia,Wheat,Est.,2.92
July 2011,Total Foreign,Wheat,Est.,759.88
July 2011,Ukraine,Wheat,Est.,19.2
July 2011,United States,Wheat,Est.,86.65
July 2011,World,Wheat,Est.,846.53
August 2011,Argentina,Coarse Grain,Est.,31.69
August 2011,Australia,Coarse Grain,Est.,16.48
August 2011,Brazil,Coarse Grain,Est.,67.72
August 2011,Canada,Coarse Grain,Est.,27.72
August 2011,China,Coarse Grain,Est.,231.53
August 2011,EU-27,Coarse Grain,Est.,165.24
August 2011,FSU-12,Coarse Grain,Est.,54.959999999999994
August 2011,Japan,Coarse Grain,Est.,1.48
August 2011,Major Exporters,Coarse Grain,Est.,93.71000000000001
August 2011,Major Importers,Coarse Grain,Est.,268.76
August 2011,Mexico,Coarse Grain,Est.,29.810000000000002
August 2011,N. Afr & Mideast,Coarse Grain,Est.,40.8
August 2011,Russia,Coarse Grain,Est.,19.64
August 2011,Saudi Arabia,Coarse Grain,Est.,2.8800000000000003
August 2011,South Korea,Coarse Grain,Est.,1.99
August 2011,Southeast Asia,Coarse Grain,Est.,26.02
August 2011,Total Foreign,Coarse Grain,Est.,909.15
August 2011,Ukraine,Coarse Grain,Est.,23.650000000000002
August 2011,United States,Coarse Grain,Est.,378.36
August 2011,World,Coarse Grain,Est.,1287.51
August 2011,Argentina,Corn,Est.,22.89
August 2011,Brazil,Corn,Est.,64.99
August 2011,Canada,Corn,Est.,13.47
August 2011,China,Corn,Est.,224.31
August 2011,Egypt,Corn,Est.,7.99
August 2011,EU-27,Corn,Est.,60.91
August 2011,FSU-12,Corn,Est.,19.919999999999998
August 2011,Japan,Corn,Est.,0.68
August 2011,Major Exporters,Corn,Est.,40.06
August 2011,Major Importers,Corn,Est.,119.75
August 2011,Mexico,Corn,Est.,21.990000000000002
August 2011,South Africa,Corn,Est.,17.17
August 2011,South Korea,Corn,Est.,1.6800000000000002
August 2011,Southeast Asia,Corn,Est.,25.970000000000002
August 2011,Total Foreign,Corn,Est.,605.74
August 2011,Ukraine,Corn,Est.,12.59
August 2011,United States,Corn,Est.,359.55
August 2011,World,Corn,Est.,965.29
August 2011,Afr. Fr. Zone,Cotton,Est.,2.81
August 2011,Australia,Cotton,Est.,4.95
August 2011,Bangladesh,Cotton,Est.,0.8
August 2011,Brazil,Cotton,Est.,12.85
August 2011,Central Asia,Cotton,Est.,8.36
August 2011,China,Cotton,Est.,45.75
August 2011,EU-27,Cotton,Est.,1.58
August 2011,India,Cotton,Est.,31.799999999999997
August 2011,Indonesia,Cotton,Est.,0.49
August 2011,Major Exporters,Cotton,Est.,66.35
August 2011,Major Importers,Cotton,Est.,67.25999999999999
August 2011,Mexico,Cotton,Est.,1.29
August 2011,Pakistan,Cotton,Est.,11.88
August 2011,S. Hemis,Cotton,Est.,21.63
August 2011,Thailand,Cotton,Est.,0.29
August 2011,Total Foreign,Cotton,Est.,137.82
August 2011,Turkey,Cotton,Est.,4.03
August 2011,United States,Cotton,Est.,21.05
August 2011,Vietnam,Cotton,Est.,0.39
August 2011,World,Cotton,Est.,158.87
August 2011,Brazil,Rice,Est.,9.799999999999999
August 2011,Burma,Rice,Est.,11.05
August 2011,C. Amer & Carib,Rice,Est.,2.0
August 2011,China,Rice,Est.,177.53
August 2011,Egypt,Rice,Est.,3.6
August 2011,EU-27,Rice,Est.,2.99
August 2011,India,Rice,Est.,115.8
August 2011,Indonesia,Rice,Est.,43.64
August 2011,Japan,Rice,Est.,10.41
August 2011,Major Exporters,Rice,Est.,175.24
August 2011,Major Importers,Rice,Est.,76.54
August 2011,Mexico,Rice,Est.,0.32
August 2011,Nigeria,Rice,Est.,3.1399999999999997
August 2011,Pakistan,Rice,Est.,5.800000000000001
August 2011,Philippines,Rice,Est.,13.9
August 2011,Sel. Mideast,Rice,Est.,2.62
August 2011,South Korea,Rice,Est.,5.75
August 2011,Thailand,Rice,Est.,26.36
August 2011,Total Foreign,Rice,Est.,536.35
August 2011,United States,Rice,Est.,8.73
August 2011,Vietnam,Rice,Est.,27.27
August 2011,World,Rice,Est.,545.08
August 2011,Argentina,Soybean Meal,Est.,31.669999999999998
August 2011,Brazil,Soybean Meal,Est.,30.13
August 2011,China,Soybean Meal,Est.,43.64
August 2011,EU-27,Soybean Meal,Est.,10.15
August 2011,India,Soybean Meal,Est.,7.71
August 2011,Major Exporters,Soybean Meal,Est.,69.5
August 2011,Major Importers,Soybean Meal,Est.,55.910000000000004
August 2011,Total Foreign,Soybean Meal,Est.,145.93
August 2011,United States,Soybean Meal,Est.,36.2
August 2011,World,Soybean Meal,Est.,182.14000000000001
August 2011,Argentina,Soybean Oil,Est.,7.5
August 2011,Brazil,Soybean Oil,Est.,7.140000000000001
August 2011,China,Soybean Oil,Est.,10.07
August 2011,EU-27,Soybean Oil,Est.,2.5999999999999996
August 2011,India,Soybean Oil,Est.,1.97
August 2011,Major Exporters,Soybean Oil,Est.,17.240000000000002
August 2011,Major Importers,Soybean Oil,Est.,12.040000000000001
August 2011,Pakistan,Soybean Oil,Est.,0.0
August 2011,Total Foreign,Soybean Oil,Est.,34.65
August 2011,United States,Soybean Oil,Est.,10.180000000000001
August 2011,World,Soybean Oil,Est.,44.83
August 2011,Argentina,"Oilseed, Soybean",Est.,71.28
August 2011,Brazil,"Oilseed, Soybean",Est.,91.34
August 2011,China,"Oilseed, Soybean",Est.,28.36
August 2011,EU-27,"Oilseed, Soybean",Est.,1.36
August 2011,Japan,"Oilseed, Soybean",Est.,0.44
August 2011,Major Exporters,"Oilseed, Soybean",Est.,171.03
